city,area,price,availability_365,date,event_count,avg_influence,total_influence
Manhattan,Midtown,286.0,240,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,656.0,326,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,130.0,203,2025-11-10,0.0,0.0,0.0
Queens,Flushing,104.0,347,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Greene,203.0,289,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,148.0,287,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,147.0,354,2025-11-10,0.0,0.0,0.0
Brooklyn,Boerum Hill,247.0,62,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,215.0,306,2025-11-10,0.0,0.0,0.0
Manhattan,Kips Bay,371.0,277,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,220.0,290,2025-11-10,1.0,0.53,0.53
Manhattan,Chelsea,124.0,99,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,174.0,141,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,200.0,179,2025-11-10,3.0,0.81,2.43
Manhattan,Chelsea,180.0,301,2025-11-10,0.0,0.0,0.0
Brooklyn,Brownsville,120.0,357,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,51.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,66.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,142.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,68.0,325,2025-11-10,5.0,0.43,2.15
Manhattan,Financial District,338.0,83,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,65.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Brownsville,113.0,356,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,331.0,237,2025-11-10,1.0,0.79,0.79
Brooklyn,Crown Heights,368.0,147,2025-11-10,5.0,0.47,2.3499999999999996
Brooklyn,Crown Heights,252.0,145,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,155.0,185,2025-11-10,1.0,0.32,0.32
Manhattan,Hell's Kitchen,138.0,200,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,155.0,205,2025-11-10,0.0,0.0,0.0
Manhattan,Gramercy,143.0,67,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,629.0,272,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,557.0,278,2025-11-10,0.0,0.0,0.0
Brooklyn,Gravesend,95.0,251,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,704.0,68,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,38.0,240,2025-11-10,0.0,0.0,0.0
Manhattan,Morningside Heights,72.0,306,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,429.0,283,2025-11-10,0.0,0.0,0.0
Queens,South Ozone Park,137.0,265,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,112.0,57,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,122.0,179,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,88.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,58.0,269,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,300.0,364,2025-11-10,2.0,0.37,0.74
Brooklyn,Williamsburg,105.0,194,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,105.0,53,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,898.0,195,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,115.0,208,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,114.0,216,2025-11-10,2.0,0.75,1.5
Manhattan,Midtown,1767.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Little Italy,782.0,199,2025-11-10,5.0,0.46,2.3000000000000003
Manhattan,Upper West Side,200.0,237,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,449.0,270,2025-11-10,0.0,0.0,0.0
Staten Island,Tompkinsville,73.0,195,2025-11-10,0.0,0.0,0.0
Manhattan,Kips Bay,220.0,193,2025-11-10,0.0,0.0,0.0
Staten Island,Tompkinsville,86.0,162,2025-11-10,0.0,0.0,0.0
Staten Island,Mariners Harbor,200.0,178,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,104.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,388.0,323,2025-11-10,0.0,0.0,0.0
Manhattan,Little Italy,392.0,86,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,193.0,267,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,48.0,245,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,76.0,335,2025-11-10,2.0,0.69,1.38
Manhattan,Midtown,149.0,312,2025-11-10,2.0,0.72,1.44
Brooklyn,Gowanus,160.0,147,2025-11-10,0.0,0.0,0.0
Manhattan,Gramercy,134.0,68,2025-11-10,0.0,0.0,0.0
Brooklyn,Boerum Hill,325.0,241,2025-11-10,3.0,0.51,1.53
Brooklyn,Kensington,115.0,30,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,295.0,348,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,428.0,363,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,281.0,233,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,315.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,363.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,347.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,396.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,363.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,2871.0,0,2025-11-10,1.0,0.58,0.58
Manhattan,Murray Hill,408.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,74.0,230,2025-11-10,0.0,0.0,0.0
Brooklyn,Carroll Gardens,250.0,240,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,374.0,140,2025-11-10,0.0,0.0,0.0
Brooklyn,Gowanus,195.0,126,2025-11-10,0.0,0.0,0.0
Brooklyn,Dyker Heights,68.0,63,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,140.0,365,2025-11-10,2.0,0.54,1.08
Brooklyn,Bedford-Stuyvesant,58.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,58.0,269,2025-11-10,5.0,0.87,4.35
Brooklyn,Cypress Hills,55.0,210,2025-11-10,3.0,0.49,1.47
Manhattan,Gramercy,131.0,73,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,159.0,263,2025-11-10,2.0,0.41,0.82
Brooklyn,Bushwick,81.0,76,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,783.0,244,2025-11-10,0.0,0.0,0.0
Queens,Astoria,108.0,182,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,150.0,119,2025-11-10,5.0,0.52,2.6
Manhattan,Midtown,688.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chinatown,115.0,65,2025-11-10,0.0,0.0,0.0
Brooklyn,Cypress Hills,113.0,75,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,437.0,270,2025-11-10,0.0,0.0,0.0
Manhattan,Chinatown,115.0,61,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,135.0,120,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,104.0,267,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,185.0,243,2025-11-10,1.0,0.7,0.7
Manhattan,Upper West Side,349.0,252,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,48.0,179,2025-11-10,0.0,0.0,0.0
Brooklyn,Gravesend,125.0,210,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,1200.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,53.0,287,2025-11-10,2.0,0.72,1.44
Queens,Springfield Gardens,99.0,256,2025-11-10,0.0,0.0,0.0
Manhattan,Gramercy,1445.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,1292.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,716.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,552.0,363,2025-11-10,5.0,0.85,4.25
Manhattan,Midtown,564.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,831.0,363,2025-11-10,5.0,0.83,4.1499999999999995
Manhattan,Battery Park City,535.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,532.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,728.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Tribeca,2066.0,363,2025-11-10,4.0,0.47,1.88
Manhattan,SoHo,483.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,708.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,636.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,419.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,1192.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,572.0,363,2025-11-10,5.0,0.57,2.8499999999999996
Manhattan,Theater District,738.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,794.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,2670.0,363,2025-11-10,4.0,0.75,3.0
Manhattan,Murray Hill,766.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,781.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,855.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,612.0,363,2025-11-10,1.0,0.85,0.85
Manhattan,Murray Hill,388.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,768.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,775.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,1953.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,2316.0,363,2025-11-10,1.0,0.5,0.5
Manhattan,Murray Hill,497.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,537.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,601.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,1613.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,520.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,981.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,503.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,786.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Greenwich Village,1380.0,363,2025-11-10,3.0,0.57,1.71
Manhattan,Midtown,1300.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,630.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,692.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,812.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,507.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,471.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Tribeca,2100.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Tribeca,531.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,521.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,605.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,915.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,489.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,1067.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,NoHo,1239.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,553.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,573.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,1136.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,857.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,431.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,595.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,564.0,363,2025-11-10,0.0,0.0,0.0
Bronx,Kingsbridge,45.0,213,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,500.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Tribeca,751.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,835.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,480.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,728.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,645.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,461.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chinatown,176.0,50,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,452.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Tribeca,795.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,676.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,1937.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,700.0,363,2025-11-10,4.0,0.84,3.36
Manhattan,Financial District,507.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,649.0,363,2025-11-10,5.0,0.52,2.6
Brooklyn,Cypress Hills,88.0,312,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,704.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,1153.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,308.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,407.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,1512.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,762.0,363,2025-11-10,3.0,0.59,1.77
Manhattan,Midtown,613.0,363,2025-11-10,3.0,0.84,2.52
Manhattan,Midtown,2133.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,509.0,363,2025-11-10,1.0,0.78,0.78
Manhattan,Theater District,443.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,1216.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Battery Park City,873.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,561.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,630.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,1072.0,363,2025-11-10,5.0,0.45,2.25
Manhattan,Midtown,549.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Nolita,696.0,363,2025-11-10,4.0,0.49,1.96
Manhattan,East Village,869.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,512.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,630.0,363,2025-11-10,1.0,0.51,0.51
Manhattan,Midtown,718.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,447.0,363,2025-11-10,3.0,0.85,2.55
Manhattan,Midtown,508.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,871.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,613.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,549.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Tribeca,547.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,404.0,363,2025-11-10,0.0,0.0,0.0
Brooklyn,Cypress Hills,52.0,161,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,1000.0,363,2025-11-10,2.0,0.9,1.8
Manhattan,Midtown,476.0,363,2025-11-10,3.0,0.76,2.2800000000000002
Manhattan,Theater District,476.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,412.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,2038.0,363,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,155.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,499.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,832.0,363,2025-11-10,2.0,0.59,1.18
Manhattan,Upper East Side,1473.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,688.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,895.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,835.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,835.0,363,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,180.0,303,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,1108.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,720.0,363,2025-11-10,1.0,0.31,0.31
Manhattan,Hell's Kitchen,340.0,363,2025-11-10,4.0,0.72,2.88
Manhattan,Midtown,680.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,654.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,672.0,363,2025-11-10,5.0,0.53,2.6500000000000004
Manhattan,Midtown,508.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,795.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,568.0,363,2025-11-10,2.0,0.68,1.36
Manhattan,Lower East Side,704.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,488.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,467.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,548.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chinatown,970.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chinatown,648.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,742.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,664.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,700.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,520.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,712.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,686.0,363,2025-11-10,5.0,0.66,3.3000000000000003
Manhattan,Roosevelt Island,624.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,626.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,921.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Gramercy,816.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,930.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,676.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,489.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,936.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,936.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,1805.0,363,2025-11-10,1.0,0.59,0.59
Manhattan,Midtown,637.0,363,2025-11-10,1.0,0.87,0.87
Manhattan,Midtown,637.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,1471.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,716.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,410.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,706.0,363,2025-11-10,0.0,0.0,0.0
Brooklyn,East New York,187.0,236,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,556.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,600.0,363,2025-11-10,1.0,0.31,0.31
Manhattan,Midtown,649.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,1028.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,628.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,668.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,609.0,363,2025-11-10,4.0,0.73,2.92
Manhattan,Battery Park City,3298.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,560.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,548.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,497.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,520.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,784.0,363,2025-11-10,0.0,0.0,0.0
Queens,Rosedale,131.0,260,2025-11-10,2.0,0.55,1.1
Queens,Astoria,95.0,134,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,180.0,206,2025-11-10,0.0,0.0,0.0
Bronx,Kingsbridge,45.0,328,2025-11-10,0.0,0.0,0.0
Manhattan,Gramercy,199.0,241,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,152.0,114,2025-11-10,0.0,0.0,0.0
Brooklyn,Downtown Brooklyn,165.0,89,2025-11-10,0.0,0.0,0.0
Queens,Elmhurst,108.0,96,2025-11-10,5.0,0.73,3.65
Manhattan,Midtown,122.0,62,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,49.0,269,2025-11-10,3.0,0.71,2.13
Brooklyn,Bedford-Stuyvesant,155.0,165,2025-11-10,1.0,0.31,0.31
Manhattan,Upper West Side,211.0,220,2025-11-10,0.0,0.0,0.0
Queens,Elmhurst,44.0,60,2025-11-10,5.0,0.47,2.3499999999999996
Brooklyn,Bedford-Stuyvesant,171.0,153,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,367.0,225,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,446.0,114,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,506.0,359,2025-11-10,0.0,0.0,0.0
Manhattan,Nolita,378.0,149,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,584.0,246,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,270.0,289,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,286.0,237,2025-11-10,5.0,0.41,2.05
Queens,Jamaica,90.0,164,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,175.0,264,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,116.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,48.0,180,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,200.0,270,2025-11-10,0.0,0.0,0.0
Brooklyn,Cypress Hills,62.0,210,2025-11-10,0.0,0.0,0.0
Brooklyn,Cypress Hills,56.0,231,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,313.0,306,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,131.0,223,2025-11-10,0.0,0.0,0.0
Queens,Jamaica,144.0,269,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,227.0,4,2025-11-10,4.0,0.4,1.6
Manhattan,Harlem,640.0,269,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,613.0,363,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,75.0,332,2025-11-10,2.0,0.74,1.48
Manhattan,Upper East Side,298.0,145,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,165.0,240,2025-11-10,0.0,0.0,0.0
Brooklyn,Cypress Hills,113.0,88,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,180.0,268,2025-11-10,4.0,0.44,1.76
Brooklyn,Bedford-Stuyvesant,149.0,235,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,225.0,125,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,295.0,324,2025-11-10,0.0,0.0,0.0
Brooklyn,Carroll Gardens,175.0,244,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,353.0,305,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,495.0,174,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,386.0,284,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,199.0,180,2025-11-10,4.0,0.58,2.32
Queens,Richmond Hill,83.0,89,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,120.0,204,2025-11-10,5.0,0.45,2.25
Brooklyn,Canarsie,56.0,270,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,120.0,269,2025-11-10,0.0,0.0,0.0
Queens,Flushing,158.0,14,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,102.0,335,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,120.0,268,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,133.0,302,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,111.0,88,2025-11-10,2.0,0.65,1.3
Manhattan,Upper West Side,225.0,179,2025-11-10,2.0,0.73,1.46
Manhattan,Midtown,230.0,164,2025-11-10,0.0,0.0,0.0
Manhattan,Tribeca,399.0,269,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,567.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,388.0,257,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,159.0,249,2025-11-10,0.0,0.0,0.0
Queens,Flushing,139.0,324,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,162.0,346,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,151.0,223,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,186.0,252,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,146.0,243,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,153.0,256,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,176.0,249,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,153.0,264,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,140.0,236,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,172.0,243,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,154.0,254,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,151.0,347,2025-11-10,2.0,0.5,1.0
Brooklyn,Fort Hamilton,154.0,259,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,140.0,247,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,154.0,255,2025-11-10,1.0,0.66,0.66
Manhattan,Midtown,135.0,39,2025-11-10,0.0,0.0,0.0
Queens,St. Albans,48.0,303,2025-11-10,2.0,0.79,1.58
Brooklyn,Bedford-Stuyvesant,117.0,268,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,223.0,162,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,270.0,269,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,150.0,89,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,454.0,134,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,298.0,322,2025-11-10,0.0,0.0,0.0
Staten Island,South Beach,100.0,304,2025-11-10,0.0,0.0,0.0
Manhattan,Kips Bay,180.0,211,2025-11-10,0.0,0.0,0.0
Brooklyn,Brighton Beach,129.0,89,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,99.0,243,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,1250.0,269,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,216.0,364,2025-11-10,5.0,0.36,1.7999999999999998
Queens,Kew Gardens Hills,300.0,339,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,80.0,269,2025-11-10,0.0,0.0,0.0
